order_id,user_id,order_time,product_id,quantity
1329,1145,2025-02-16 21:27:56,379,3
1330,1887,2024-05-19 10:43:41,133,3
1331,2041,2025-05-01 07:12:41,25,4
1332,104,2024-08-14 16:50:21,355,3
1333,605,2025-02-11 21:29:28,114,1
1334,1762,2025-10-14 19:26:12,205,1
1335,14,2024-08-05 09:03:41,58,2
1336,1463,2025-11-04 20:59:34,79,1
1337,1506,2024-11-06 18:42:02,167,1
1338,623,2025-12-02 21:11:46,248,1
1339,1267,2024-09-02 10:42:54,96,3
1340,492,2024-03-04 02:19:14,218,4
1341,506,2024-01-06 21:48:25,394,1
1342,356,2025-12-05 23:58:02,254,1
1343,812,2024-10-15 18:22:45,194,1
1344,1601,2024-04-01 21:01:38,91,2
1345,2358,2024-07-29 18:31:50,372,1
1346,524,2024-09-20 11:39:22,369,2
1347,874,2025-01-26 08:09:40,121,2
1348,1814,2024-02-07 19:12:57,117,1
1349,2491,2025-05-17 00:23:54,90,1
1350,910,2025-08-09 09:14:27,182,1
1351,2078,2024-09-13 23:30:25,180,1
1352,201,2025-09-06 23:02:32,283,1
1353,2487,2025-09-10 20:07:48,255,1
1354,649,2024-06-16 12:06:00,103,1
1355,639,2025-05-16 07:41:54,203,4
1356,2268,2024-10-08 21:35:43,114,1
1357,750,2024-08-15 06:54:31,362,2
1358,1781,2024-09-30 20:34:55,363,1
1359,1649,2024-09-29 09:28:48,245,1
1360,595,2025-01-24 23:13:44,108,5
1361,581,2025-04-18 21:32:01,83,2
1362,2489,2024-12-05 09:09:22,150,1
1363,2319,2024-05-14 19:42:43,79,2
1364,755,2024-10-01 19:22:25,92,1
1365,750,2025-10-22 23:21:13,317,1
1366,202,2025-08-22 09:57:40,200,2
1367,1962,2024-04-20 06:41:07,126,1
1368,1113,2025-12-13 19:31:17,204,1
1369,968,2025-04-23 14:20:14,4,3
1370,1249,2024-04-05 07:35:20,396,1
1371,294,2024-02-21 20:11:25,113,2
1372,2084,2024-01-12 18:14:36,147,2
1373,1940,2025-05-30 11:04:20,337,2
1374,1951,2024-12-13 11:16:36,24,1
1375,714,2024-11-07 18:23:05,321,1
1376,1097,2025-12-08 06:49:58,37,2
1377,1352,2024-03-01 09:36:59,220,2
1378,2361,2025-04-03 11:13:37,370,1
1379,2242,2024-10-23 11:11:03,255,1
1380,3,2024-11-21 01:10:27,71,4
1381,62,2025-07-17 18:41:31,37,1
1382,368,2025-03-07 10:12:36,77,1
1383,1762,2024-10-30 12:34:36,318,2
1384,1663,2024-05-08 17:33:30,19,1
1385,676,2024-12-29 15:30:14,219,1
1386,2466,2025-01-29 08:28:41,395,1
1387,116,2024-11-17 22:44:36,236,4
1388,2191,2024-09-10 14:34:26,319,1
1389,852,2024-05-12 19:57:58,324,2
1390,1265,2025-03-07 07:05:40,104,2
1391,1347,2025-02-16 09:32:43,159,2
1392,2369,2025-08-27 10:14:07,327,1
1393,650,2024-06-18 17:22:53,62,1
1394,1430,2024-12-24 20:17:18,249,1
1395,1869,2024-10-20 15:45:03,146,1
1396,1724,2025-01-24 13:19:19,288,1
1397,1783,2024-09-19 12:36:28,255,1
1398,1268,2025-11-29 13:12:24,46,3
1399,1748,2025-02-09 23:16:54,354,1
1400,95,2025-05-18 09:20:44,209,1
1401,816,2024-03-21 17:24:17,20,1
1402,764,2024-12-09 13:07:56,238,2
1403,1467,2025-05-08 17:24:14,71,1
1404,203,2024-04-11 11:29:46,356,1
1405,1508,2025-06-06 07:33:10,180,1
1406,846,2025-12-03 10:05:54,219,1
1407,1188,2025-12-03 18:35:53,269,1
1408,1374,2025-07-10 12:59:18,314,1
1409,1781,2024-11-27 10:21:48,127,1
1410,1197,2024-02-25 09:45:16,382,2
1411,1251,2025-09-27 07:36:59,314,2
1412,1002,2024-03-04 17:53:45,386,3
1413,1059,2024-12-03 17:18:14,142,1
1414,1105,2025-06-13 09:33:48,210,2
1415,2300,2025-11-16 08:03:37,88,1
1416,1721,2024-02-25 18:30:46,66,3
1417,2358,2025-03-28 20:41:49,343,3
1418,2387,2025-07-23 07:10:06,139,4
1419,2339,2024-08-11 08:44:11,229,1
1420,1961,2024-02-07 04:20:19,390,3
1421,2125,2024-09-02 08:40:45,179,2
1422,1518,2025-07-09 14:37:08,173,3
1423,515,2024-11-30 09:02:19,20,1
1424,1773,2025-01-01 11:04:09,156,2
1425,916,2024-12-01 05:01:09,291,3
1426,1458,2025-06-07 08:07:13,55,2
1427,1891,2024-10-27 21:55:22,171,1
1428,2437,2025-11-16 09:37:21,201,2
1429,1931,2025-07-23 16:27:51,2,1
1430,2350,2024-07-25 09:04:16,313,2
1431,2264,2024-01-26 08:44:20,153,1
1432,907,2025-10-20 06:59:34,44,1
1433,197,2025-06-19 10:11:12,105,2
1434,646,2025-06-03 19:02:54,344,1
1435,1270,2025-02-06 10:16:26,235,1
1436,442,2024-02-13 10:42:28,10,2
1437,1703,2024-12-03 19:43:51,259,2
1438,2213,2024-04-30 03:50:57,15,5
1439,1286,2024-02-06 19:09:36,364,3
1440,1563,2025-12-08 17:03:09,386,3
1441,368,2025-07-31 18:31:28,332,3
1442,264,2025-03-21 09:02:19,239,1
1443,1305,2024-07-23 08:34:50,30,2
1444,1502,2024-02-28 08:52:35,25,2
1445,1149,2024-12-26 11:11:28,217,2
1446,654,2025-08-30 09:33:09,102,2
1447,958,2024-07-17 07:08:21,5,1
1448,442,2024-04-04 08:00:14,111,1
1449,809,2024-07-19 12:28:04,130,2
1450,504,2025-09-04 21:50:29,344,1
1451,44,2024-01-11 21:09:49,225,1
1452,2499,2024-03-20 19:20:15,178,3
1453,233,2024-05-04 10:23:13,89,1
1454,709,2025-02-26 19:35:49,119,1
1455,1998,2024-04-17 09:13:17,88,2
1456,540,2024-11-14 07:18:29,24,1
1457,2382,2025-07-30 20:58:49,380,1
1458,1861,2024-07-05 08:10:42,368,2
1459,1199,2025-05-15 21:03:28,27,2
1460,1695,2024-12-12 18:34:29,133,2
1461,417,2025-07-24 18:44:31,244,1
1462,1067,2025-09-07 07:50:53,212,2
1463,750,2024-09-01 05:23:40,136,1
1464,2199,2024-03-01 08:43:30,226,2
1465,1391,2024-04-13 21:04:11,259,1
1466,2453,2025-10-28 20:37:50,21,2
1467,1579,2024-04-20 20:18:45,202,1
1468,2078,2024-12-20 19:15:31,372,1
1469,769,2025-12-10 17:04:50,232,1
1470,533,2025-07-04 06:03:07,44,1
1471,2104,2024-06-18 09:22:44,22,1
1472,205,2024-11-10 21:57:04,343,1
1473,203,2025-03-31 10:02:51,249,2
1474,924,2024-05-30 08:06:37,307,4
1475,1032,2025-06-08 11:38:20,356,2
1476,449,2024-09-03 07:11:09,253,3
1477,1589,2025-04-03 09:14:35,384,1
1478,670,2025-06-23 11:18:09,11,1
1479,1539,2024-03-23 12:20:43,91,2
1480,2422,2024-04-29 11:12:58,331,1
1481,7,2024-10-11 16:12:12,355,4
1482,1206,2024-08-03 13:57:53,155,1
1483,2058,2025-06-16 15:38:37,266,3
1484,49,2025-06-21 14:51:10,139,1
1485,1533,2025-01-15 19:49:32,315,2
1486,293,2024-09-28 20:20:12,314,2
1487,1836,2025-05-18 09:44:57,255,1
1488,1750,2024-12-04 18:10:56,325,1
1489,1297,2024-04-13 09:11:28,213,3
1490,1943,2025-09-13 20:10:58,164,1
1491,630,2024-01-09 12:56:25,9,1
1492,343,2025-10-24 20:08:01,73,2
1493,2346,2024-11-16 22:09:37,372,1
1494,293,2025-04-29 21:59:49,166,1
1495,173,2025-11-17 17:20:48,78,2
1496,2383,2025-05-02 09:15:29,206,2
1497,632,2024-01-30 12:52:39,331,2
1498,737,2025-10-17 13:04:21,22,2
1499,2107,2025-03-31 18:35:21,14,1
1500,839,2025-11-13 07:41:34,371,2
1501,166,2024-11-04 09:34:54,23,3
1502,644,2025-10-17 20:05:11,33,3
1503,387,2025-09-04 20:23:47,89,1
1504,462,2024-08-27 11:09:55,365,1
1505,1709,2024-07-09 15:25:19,275,3
1506,426,2024-03-11 17:33:20,391,1
1507,2201,2025-04-12 12:19:48,30,1
1508,4,2024-10-06 20:11:36,22,3
1509,2040,2025-07-06 18:30:15,227,2
1510,2134,2025-06-18 20:24:40,168,1
1511,1636,2025-06-08 10:47:07,384,1
1512,530,2025-02-24 10:11:07,112,2
1513,1787,2024-05-19 08:12:11,75,1
1514,262,2024-08-28 09:39:16,24,1
1515,462,2025-05-07 19:32:58,145,3
1516,459,2024-05-08 14:39:28,47,1
1517,1665,2025-01-25 18:39:17,302,1
1518,2158,2025-04-25 18:32:44,50,1
1519,2251,2025-08-16 06:56:27,11,1
1520,86,2024-01-09 19:10:45,378,1
1521,23,2024-03-10 22:47:10,179,1
1522,793,2024-03-15 12:55:06,279,1
1523,191,2024-11-14 20:17:15,168,3
1524,963,2024-06-05 19:59:22,282,1
1525,663,2024-07-21 20:39:10,214,2
1526,2313,2024-05-17 18:03:28,393,1
1527,1771,2024-01-17 20:48:27,84,3
1528,931,2024-03-06 20:56:13,91,3
1529,2055,2025-11-01 21:43:50,313,3
1530,835,2025-04-13 20:26:57,110,2
1531,2072,2025-08-19 18:56:40,173,4
1532,1649,2025-11-09 12:06:15,91,1
1533,1249,2025-03-31 07:04:12,398,1
1534,2072,2025-05-20 08:14:45,81,2
1535,407,2024-03-26 16:32:46,345,4
1536,1431,2025-09-03 13:38:46,96,3
1537,2165,2024-04-02 10:48:47,245,3
1538,82,2025-04-13 22:30:31,208,1
1539,178,2025-10-04 20:46:23,217,2
1540,685,2025-02-08 18:59:34,4,1
1541,1092,2025-11-21 20:39:08,127,1
1542,1822,2025-10-01 07:58:32,210,2
1543,1444,2025-05-11 13:54:34,304,2
1544,2217,2024-06-29 10:42:31,355,1
1545,69,2024-11-29 20:09:44,367,1
1546,1510,2025-10-30 22:25:34,357,1
1547,700,2025-04-01 21:36:53,314,1
1548,1326,2025-10-20 08:39:32,230,1
1549,666,2024-07-16 10:38:17,176,2
1550,37,2024-10-31 13:19:56,392,1
1551,2490,2025-10-07 13:40:30,12,1
1552,1688,2025-07-03 17:19:04,217,2
1553,2352,2024-08-18 12:01:35,317,1
1554,2439,2024-04-25 10:43:31,235,1
1555,1442,2024-02-22 18:36:18,352,1
1556,309,2025-07-08 08:38:51,261,1
1557,1239,2024-09-30 12:15:18,58,2
1558,2126,2024-08-25 11:25:46,323,1
1559,2185,2024-02-12 23:18:49,55,1
1560,115,2025-11-13 10:00:50,136,2
1561,2109,2024-07-07 21:20:10,202,1
1562,129,2024-11-10 12:29:02,84,1
1563,1188,2024-12-17 17:03:01,284,2
1564,734,2025-10-25 16:16:22,139,1
1565,908,2025-03-11 16:34:36,1,1
1566,169,2024-05-07 14:42:52,169,1
1567,971,2024-12-17 17:30:16,317,2
1568,435,2024-04-12 11:55:15,284,1
1569,1832,2025-07-02 21:03:00,190,1
1570,1413,2024-06-04 11:43:25,369,1
1571,2444,2025-04-04 18:01:58,183,4
1572,1465,2025-10-13 10:35:16,199,2
1573,785,2025-05-25 23:42:54,225,3
1574,1206,2024-03-14 13:03:32,222,2
1575,80,2024-02-22 07:30:10,335,1
1576,144,2025-02-11 07:48:13,16,1
1577,504,2024-06-27 09:58:18,25,1
1578,1033,2024-11-14 17:02:25,68,1
1579,1405,2025-10-02 16:59:25,217,2
1580,1533,2024-04-16 10:02:24,85,1
1581,517,2025-04-02 10:22:39,60,1
1582,1957,2025-10-28 10:27:49,71,1
1583,741,2025-04-19 18:21:15,64,1
1584,1208,2024-07-09 20:16:31,226,1
1585,1593,2025-05-14 16:43:50,156,1
1586,2447,2025-10-07 17:20:10,115,1
1587,950,2025-02-14 09:00:31,274,2
1588,562,2025-01-02 10:22:13,148,1
1589,2441,2025-11-02 00:15:25,29,1
1590,758,2024-12-16 22:04:59,47,2
1591,1935,2024-11-07 21:40:09,122,2
1592,1898,2025-08-25 08:49:17,254,1
1593,2235,2025-07-11 09:22:35,375,1
1594,1316,2025-07-14 10:11:37,284,2
1595,698,2025-01-20 20:08:45,349,3
1596,416,2024-01-03 07:32:20,208,1
1597,345,2025-11-12 06:21:58,230,1
1598,194,2025-08-07 10:05:16,186,1
1599,1259,2024-12-10 14:48:23,138,2
1600,1461,2025-02-09 08:28:55,396,1
1601,1212,2025-10-29 20:54:29,58,1
1602,2379,2024-09-13 19:36:29,154,1
1603,1186,2025-05-01 08:21:14,309,1
1604,2189,2024-10-13 09:07:33,16,1
1605,341,2025-03-27 19:15:52,36,2
1606,2462,2025-11-15 13:02:32,94,1
1607,2192,2024-03-05 20:35:04,90,1
1608,714,2025-01-16 16:12:00,246,1
1609,2273,2025-11-17 08:43:04,223,1
1610,501,2024-02-27 19:26:20,228,2
1611,872,2024-11-24 19:30:51,168,2
1612,2097,2025-07-01 07:36:55,26,1
1613,1741,2025-04-07 14:18:17,352,3
1614,2034,2024-05-06 19:28:47,45,1
1615,666,2024-01-29 20:37:59,304,1
1616,1272,2024-10-01 08:25:08,115,1
1617,2358,2024-05-16 21:40:50,132,1
1618,1399,2025-05-11 18:36:37,27,2
1619,152,2025-10-02 05:38:35,58,1
1620,934,2025-03-26 01:57:14,296,2
1621,1395,2024-09-13 07:05:34,84,1
1622,2139,2024-03-01 21:10:41,149,1
1623,1135,2025-03-27 22:49:33,377,1
1624,1876,2025-06-09 11:10:35,299,3
1625,1520,2024-04-09 21:21:40,397,2
1626,1428,2024-05-17 15:33:47,387,1
1627,2427,2025-05-28 08:04:28,27,2
1628,1896,2025-02-27 16:42:57,375,2
1629,304,2024-12-15 10:34:12,71,2
1630,1851,2024-02-14 13:59:21,42,2
1631,2168,2025-01-20 21:16:59,154,1
1632,406,2024-08-07 20:13:27,137,1
1633,655,2025-01-16 23:33:06,268,1
1634,892,2025-08-18 03:33:32,327,1
1635,1780,2024-11-16 07:05:36,275,1
1636,2014,2025-12-12 06:58:21,276,1
1637,93,2024-01-27 20:42:58,378,3
1638,2347,2024-02-10 20:53:06,323,1
1639,2364,2025-07-16 11:09:35,25,3
1640,1733,2024-01-31 08:52:50,300,1
1641,1283,2024-03-25 15:48:01,382,2
1642,1904,2025-07-30 01:53:42,384,1
1643,519,2025-04-21 12:47:47,345,1
1644,2358,2024-11-23 20:05:00,124,1
1645,2182,2025-04-29 21:30:19,65,1
1646,1291,2025-09-16 07:46:27,179,1
1647,242,2024-04-16 16:52:34,354,2
1648,2058,2025-02-17 07:18:20,368,1
1649,556,2025-10-22 08:29:13,154,1
1650,1406,2024-01-27 20:33:31,357,1
1651,1647,2024-04-11 21:05:13,72,2
1652,2088,2025-04-11 17:36:15,369,1
1653,992,2024-12-02 05:00:40,317,1
1654,1318,2025-10-17 20:27:05,385,1
1655,1196,2024-02-02 18:05:41,231,1
1656,1581,2025-05-15 09:31:36,193,1
1657,1421,2024-04-03 07:18:15,60,1
1658,175,2024-05-02 07:32:58,338,1
1659,1992,2024-02-05 13:54:10,94,1
1660,1728,2024-08-07 18:26:00,393,1
1661,1022,2025-07-20 08:05:24,152,2
1662,1051,2024-11-21 20:43:26,36,1
1663,430,2024-05-01 23:29:20,320,2
1664,839,2025-02-26 16:52:40,172,3
1665,1678,2025-08-06 04:23:07,136,1
1666,2295,2024-03-16 00:31:13,280,1
1667,585,2024-12-20 12:27:08,250,3
1668,2086,2025-07-24 09:16:43,53,1
1669,476,2024-06-06 19:14:37,271,1
1670,866,2025-07-28 17:36:51,12,1
1671,2029,2024-10-31 09:48:55,206,3
1672,2486,2025-08-02 22:58:00,321,1
1673,710,2025-12-02 16:54:17,259,3
1674,2086,2025-04-29 20:55:20,233,2
1675,1437,2024-08-19 21:15:53,58,2
1676,1347,2025-11-27 19:29:08,276,2
1677,505,2025-02-15 10:12:01,233,2
1678,1741,2024-04-08 22:07:50,284,1
1679,1572,2025-08-20 20:49:53,139,1
1680,1250,2025-07-20 17:48:33,107,3
1681,2078,2025-06-29 09:30:28,253,2
1682,1472,2025-02-27 09:14:13,263,1
1683,1946,2024-08-27 01:16:06,231,1
1684,35,2024-03-27 01:58:07,310,3
1685,1430,2024-04-10 15:40:55,99,1
1686,95,2024-10-23 16:25:08,96,1
1687,684,2025-05-12 21:04:41,21,2
1688,953,2025-01-30 18:46:41,44,1
1689,1892,2024-11-09 00:48:17,69,1
1690,232,2025-10-22 19:44:37,363,2
1691,1115,2024-01-30 17:10:17,52,1
1692,984,2024-03-12 18:03:39,283,1
1693,1268,2025-08-28 22:59:09,51,1
1694,1135,2025-03-13 22:01:37,279,2
1695,2286,2025-07-09 08:24:16,244,3
1696,2353,2024-01-12 08:11:23,209,1
1697,2032,2024-12-13 20:11:18,153,1
1698,877,2024-01-05 12:06:34,89,2
1699,212,2024-05-08 08:24:33,19,1
1700,1563,2024-03-04 05:00:09,111,1
1701,1838,2025-04-10 18:03:59,356,3
1702,144,2025-09-25 17:49:50,17,1
1703,1697,2024-10-24 07:36:23,370,1
1704,2228,2025-07-30 03:21:29,299,1
1705,1283,2025-07-05 06:31:15,16,1
1706,2307,2025-05-09 02:29:13,7,2
1707,367,2024-05-27 19:02:41,98,1
1708,657,2025-04-01 07:34:52,48,1
1709,169,2025-01-08 15:56:04,381,2
1710,2031,2024-10-21 08:01:51,73,2
1711,1296,2025-10-31 20:47:26,364,2
1712,2032,2025-03-11 17:35:51,57,5
1713,281,2024-01-27 20:29:16,243,1
1714,1668,2024-05-08 23:09:52,28,1
1715,1236,2024-12-22 21:59:57,151,1
1716,1477,2025-11-09 07:25:00,74,1
1717,742,2025-03-23 21:17:48,110,1
1718,70,2025-07-12 10:47:52,299,1
1719,1944,2024-09-05 11:01:13,93,2
1720,1724,2024-01-04 18:20:06,329,1
1721,535,2024-06-17 12:41:29,241,2
1722,1230,2024-03-24 17:43:08,369,1
1723,1413,2025-01-13 11:34:22,355,1
1724,152,2024-03-09 07:36:42,68,1
1725,2200,2024-09-15 21:05:10,298,2
1726,2214,2025-06-27 23:44:18,208,2
1727,2195,2025-01-20 09:35:27,212,2
1728,2105,2024-06-05 12:13:29,346,1
1729,241,2025-07-04 15:17:19,5,1
1730,97,2025-04-15 19:28:52,262,2
1731,363,2024-07-16 07:02:31,290,1
1732,2324,2024-05-18 07:19:02,67,1
1733,2340,2025-07-22 19:33:59,378,2
1734,826,2025-05-04 18:46:40,202,1
1735,809,2025-11-22 23:17:34,167,1
1736,1791,2024-12-04 13:02:32,139,1
1737,918,2024-05-05 22:26:20,294,1
1738,768,2025-04-23 19:00:10,76,1
1739,682,2024-01-31 19:31:43,103,3
1740,608,2025-04-05 11:21:00,8,3
1741,893,2024-07-22 05:01:35,2,1
1742,1019,2024-11-06 19:25:29,150,1
1743,456,2024-08-26 00:33:33,314,1
1744,2328,2025-07-28 07:07:25,47,2
1745,95,2025-06-25 22:54:05,297,1
1746,624,2024-01-31 07:31:12,121,3
1747,2384,2025-06-12 16:49:36,345,2
1748,184,2025-10-22 00:50:46,199,1
1749,2226,2024-05-05 22:55:58,43,1
1750,1967,2025-07-14 11:02:03,133,1
1751,2445,2024-12-12 15:43:14,302,1
1752,487,2024-03-23 19:15:28,50,1
1753,394,2025-10-01 21:20:05,268,2
1754,2275,2025-05-30 11:16:21,331,1
1755,2349,2025-02-27 08:01:12,159,2
1756,50,2024-08-20 11:20:48,36,1
1757,1692,2024-05-21 03:20:24,211,3
1758,2488,2025-04-28 09:37:56,306,2
1759,1657,2024-08-20 13:45:03,222,1
1760,2255,2025-07-10 09:41:46,71,1
1761,571,2024-08-20 20:58:05,362,2
1762,624,2024-03-11 18:32:28,71,1
1763,1184,2025-06-10 08:57:25,1,1
1764,2175,2025-09-13 15:04:31,178,1
1765,1331,2024-09-25 14:50:58,70,1
1766,790,2024-06-06 10:59:14,211,1
1767,1862,2024-12-02 00:05:10,9,2
1768,2294,2024-12-11 16:21:06,72,1
1769,1715,2025-09-27 18:50:40,36,4
1770,1418,2024-04-13 02:42:55,290,3
1771,469,2025-10-24 05:38:11,17,1
1772,1084,2024-11-20 12:03:05,219,1
1773,993,2024-10-03 08:05:01,268,1
1774,720,2024-04-07 23:08:36,103,2
1775,1750,2025-05-28 11:08:01,36,2
1776,1084,2025-03-27 19:00:31,273,2
1777,1783,2025-11-27 10:52:49,385,3
1778,1060,2024-05-24 11:02:56,160,1
1779,728,2024-03-31 23:26:14,74,3
1780,1229,2025-05-09 20:01:06,197,2
1781,1364,2024-02-12 00:31:46,122,2
1782,840,2024-04-07 10:54:09,375,1
1783,1433,2025-08-31 22:05:31,286,5
1784,2191,2024-11-23 08:20:48,87,1
1785,517,2024-05-02 18:11:25,235,1
1786,16,2024-09-02 11:26:45,261,2
1787,1439,2025-09-24 20:09:54,358,1
1788,314,2025-03-06 21:56:26,319,3
1789,1811,2025-07-17 21:17:50,262,2
1790,1939,2025-03-31 20:42:10,240,1
1791,851,2025-03-12 01:26:59,186,1
1792,2091,2024-05-01 15:30:19,156,4
1793,515,2025-11-23 10:17:51,121,1
1794,220,2025-09-02 19:56:47,158,2
1795,2244,2024-03-02 22:09:05,79,1
1796,1773,2025-09-03 17:48:22,130,1
1797,1052,2024-12-15 20:01:25,295,2
1798,1133,2025-12-11 18:05:49,145,1
1799,2020,2025-02-26 08:35:05,397,1
1800,1899,2025-08-20 00:42:27,128,1
1801,924,2024-07-18 19:50:18,173,1
1802,2060,2025-06-05 19:33:33,92,1
1803,1720,2025-06-09 02:25:25,275,1
1804,75,2024-06-25 20:52:06,178,5
1805,745,2024-08-21 08:56:23,47,1
1806,1143,2025-02-17 20:11:15,43,3
1807,486,2025-09-28 12:19:39,363,2
1808,2163,2025-02-26 00:15:31,218,1
1809,2070,2024-04-16 05:03:12,198,1
1810,826,2025-02-13 17:35:52,54,1
1811,2476,2024-01-04 06:51:17,26,1
1812,55,2025-11-30 10:59:30,108,2
1813,986,2024-01-29 19:31:47,55,1
1814,1912,2024-12-02 18:26:02,391,2
1815,430,2025-07-02 20:56:59,323,1
1816,1454,2024-01-25 19:48:03,351,2
1817,1059,2025-01-14 17:18:54,51,4
1818,1912,2024-12-08 11:23:58,269,1
1819,494,2025-07-23 08:28:21,40,1
1820,2172,2025-08-09 19:01:30,85,3
1821,2287,2024-11-19 19:53:28,271,1
1822,15,2024-06-20 07:29:38,242,2
1823,929,2025-02-02 07:26:06,240,1
1824,2264,2024-01-09 15:49:39,354,1
1825,634,2025-06-06 21:43:38,67,3
1826,2409,2025-11-09 23:16:30,325,1
1827,495,2024-04-04 08:21:53,275,1
1828,1833,2024-07-30 16:06:57,215,3
1829,746,2025-04-07 16:43:46,147,2
1830,1501,2024-03-05 13:32:02,181,1
1831,1053,2024-12-08 21:12:51,343,2
1832,874,2024-08-05 22:10:52,203,1
1833,2397,2025-05-17 20:24:38,20,2
1834,1567,2025-09-04 11:29:16,283,1
1835,1934,2025-06-17 11:28:43,11,2
1836,272,2024-01-18 18:07:15,224,1
1837,1494,2024-11-20 19:56:09,357,1
1838,225,2025-07-05 07:26:57,377,1
1839,595,2025-09-16 06:30:59,199,1
1840,810,2024-10-16 04:52:41,187,1
1841,1057,2025-07-17 09:13:44,81,2
1842,461,2024-09-21 16:14:36,318,1
1843,2220,2024-11-27 15:14:01,150,1
1844,439,2025-03-28 12:51:51,379,1
1845,64,2025-09-06 21:02:09,162,1
1846,292,2024-02-20 14:23:48,194,2
1847,2254,2025-09-29 19:25:45,199,2
1848,947,2024-08-25 21:39:55,342,1
1849,1270,2024-01-24 06:00:20,282,1
1850,486,2024-10-31 09:31:26,390,1
1851,637,2024-07-11 15:51:37,252,2
1852,501,2025-11-06 14:35:21,164,1
1853,456,2025-01-22 16:04:57,71,1
1854,2019,2025-07-21 20:08:14,169,1
1855,2306,2025-07-16 15:21:23,255,1
1856,1542,2024-02-27 04:42:51,328,1
1857,659,2025-09-20 19:01:09,117,1
1858,1199,2025-06-09 20:53:23,223,2
1859,1732,2024-02-09 13:09:02,396,1
1860,1809,2025-11-05 02:13:03,53,2
1861,1900,2025-04-26 11:51:16,63,2
1862,1969,2025-09-26 23:48:14,273,1
1863,251,2024-03-20 07:20:19,111,4
1864,2172,2024-09-18 20:56:28,9,1
1865,299,2025-03-18 15:20:45,155,1
1866,742,2024-09-18 05:36:11,197,1
1867,1616,2024-05-05 16:09:57,351,1
1868,2274,2025-02-02 20:02:28,265,1
1869,1027,2024-02-17 01:41:57,70,1
1870,848,2025-05-21 14:04:55,74,2
1871,846,2024-05-26 09:35:58,174,1
1872,1711,2025-12-01 07:38:08,355,1
1873,2167,2024-06-19 19:53:30,221,2
1874,1665,2024-03-22 19:51:16,344,1
1875,2144,2024-12-07 17:14:11,202,1
1876,1371,2025-11-01 11:15:16,400,1
1877,105,2025-02-18 16:53:38,352,2
1878,1943,2025-11-15 17:47:05,103,4
1879,1341,2024-05-29 21:27:16,306,2
1880,1288,2025-06-15 19:47:20,99,1
1881,237,2024-06-09 14:38:56,378,1
1882,1389,2024-09-08 09:27:54,177,1
1883,114,2024-07-09 20:33:16,124,1
1884,742,2025-04-30 08:25:47,245,2
1885,1866,2024-07-16 08:03:45,374,1
1886,604,2024-02-15 07:48:04,247,2
1887,1520,2024-09-03 21:27:38,334,1
1888,2015,2024-12-13 12:03:49,55,1
1889,2225,2025-01-11 07:17:53,191,1
1890,2364,2024-03-28 09:23:11,284,3
1891,1741,2025-05-21 00:37:54,297,2
1892,767,2025-04-29 21:47:26,16,5
1893,2330,2025-01-15 01:56:17,282,1
1894,1629,2024-07-27 15:04:03,138,1
1895,104,2025-03-19 13:56:56,37,2
1896,885,2025-07-25 12:12:28,42,3
1897,162,2025-11-05 19:02:18,176,1
1898,855,2025-07-31 12:29:11,95,1
1899,1146,2025-11-02 17:54:07,193,3
1900,1805,2024-02-16 17:50:28,82,1
1901,990,2025-09-28 00:14:36,285,1
1902,1629,2024-11-22 22:16:03,388,1
1903,1433,2024-02-27 19:52:35,316,1
1904,2473,2025-10-03 19:14:08,113,1
1905,648,2024-07-24 14:34:55,389,1
1906,2346,2025-11-14 20:14:22,61,2
1907,1223,2024-03-19 17:27:03,396,1
1908,1764,2024-07-16 12:25:41,368,1
1909,704,2025-05-12 21:35:41,233,1
1910,842,2024-12-20 14:39:47,302,2
1911,1531,2025-09-16 13:00:32,12,3
1912,1782,2025-01-06 20:26:47,155,1
1913,1489,2025-03-23 13:55:01,386,1
1914,2235,2024-07-28 19:59:06,6,1
1915,704,2025-11-23 05:11:49,305,1
1916,1522,2025-01-21 20:19:56,398,2
1917,134,2024-04-04 09:36:58,144,1
1918,923,2024-09-04 21:22:12,89,1
1919,710,2024-11-12 22:15:22,4,1
1920,631,2025-04-05 21:51:21,192,1
1921,244,2024-07-27 18:46:14,59,5
1922,1162,2024-02-14 20:43:57,169,1
1923,1659,2025-09-14 15:35:51,298,1
1924,853,2024-06-14 08:49:15,320,1
1925,665,2025-11-07 20:25:58,151,1
1926,1748,2025-04-05 00:34:01,68,1
1927,2206,2024-10-20 09:08:53,331,4
1928,1104,2024-09-01 10:10:56,386,1
1929,1820,2025-04-06 11:38:25,400,1
1930,2463,2024-08-20 07:03:07,315,1
1931,2034,2025-02-27 08:30:29,206,1
1932,1523,2025-05-12 08:58:00,143,1
1933,2439,2025-08-24 21:41:05,397,1
1934,1836,2024-11-13 18:50:06,176,1
1935,741,2024-08-05 13:44:14,203,1
1936,1526,2024-04-04 19:08:27,119,3
1937,1123,2025-07-17 10:42:54,243,1
1938,1633,2024-05-02 11:57:57,129,1
1939,105,2024-07-04 12:28:51,318,2
1940,109,2024-12-11 17:10:42,3,2
1941,2184,2025-11-24 10:08:17,138,1
1942,681,2025-07-03 07:22:44,362,1
1943,1360,2024-02-03 01:06:17,182,1
1944,572,2024-09-09 17:06:19,52,1
1945,203,2024-11-21 21:31:58,265,1
1946,573,2024-04-28 14:08:23,134,2
