credit_check_id,application_id,check_time,result,score
CC200494,APP100494,2026-01-18 10:27:00,denied,322
CC200495,APP100495,2025-08-27 03:54:00,approved,537
CC200496,APP100496,2025-08-09 00:54:00,approved,832
CC200497,APP100497,2025-09-02 21:41:00,manual_review,643
CC200498,APP100498,2025-09-10 10:22:00,approved,721
CC200499,APP100499,2025-11-18 19:17:00,approved,651
CC200500,APP100500,2025-08-21 11:52:00,denied,634
CC200501,APP100501,2025-10-24 05:07:00,manual_review,797
CC200502,APP100502,2025-11-08 12:29:00,approved,842
CC200503,APP100503,2025-10-06 12:44:00,approved,755
CC200504,APP100504,2025-11-28 13:41:00,denied,768
CC200505,APP100505,2025-09-09 03:08:00,denied,611
CC200506,APP100506,2026-01-23 23:03:00,approved,435
CC200507,APP100507,2025-09-07 03:26:00,approved,613
CC200508,APP100508,2025-12-27 15:51:00,approved,475
CC200509,APP100509,2025-12-21 21:28:00,manual_review,566
CC200510,APP100510,2025-09-13 19:24:00,denied,532
CC200511,APP100511,2025-10-28 19:01:00,manual_review,795
CC200512,APP100512,2026-01-20 23:57:00,approved,680
CC200513,APP100513,2025-08-31 15:58:00,denied,595
CC200514,APP100514,2025-11-30 03:56:00,approved,348
CC200515,APP100515,2025-11-11 14:02:00,approved,451
CC200516,APP100516,2025-08-14 08:41:00,approved,661
CC200517,APP100517,2025-10-17 00:45:00,approved,591
CC200518,APP100518,2026-01-18 16:49:00,denied,766
CC200519,APP100519,2025-12-23 23:36:00,approved,470
CC200520,APP100520,2025-09-24 21:55:00,approved,464
CC200521,APP100521,2025-10-23 16:33:00,approved,848
CC200522,APP100522,2026-01-21 22:39:00,approved,592
CC200523,APP100523,2025-08-22 13:42:00,approved,486
CC200524,APP100524,2025-09-30 15:22:00,denied,479
CC200525,APP100525,2026-01-14 21:41:00,denied,457
CC200526,APP100526,2025-11-04 04:53:00,denied,465
CC200527,APP100527,2025-12-18 19:03:00,approved,543
CC200528,APP100528,2025-07-31 20:59:00,approved,419
CC200529,APP100529,2025-09-07 16:54:00,denied,342
CC200530,APP100530,2025-11-26 15:55:00,denied,624
CC200531,APP100531,2025-09-09 02:48:00,approved,429
CC200532,APP100532,2025-12-01 10:15:00,denied,751
CC200533,APP100533,2025-10-21 08:03:00,approved,566
CC200534,APP100534,2025-12-05 07:35:00,denied,678
CC200535,APP100535,2026-01-09 12:25:00,denied,488
CC200536,APP100536,2025-09-27 02:29:00,approved,510
CC200537,APP100537,2025-11-19 18:28:00,denied,335
CC200538,APP100538,2025-08-20 15:28:00,denied,624
CC200539,APP100539,2025-10-17 03:31:00,manual_review,652
CC200540,APP100540,2026-01-12 00:06:00,denied,451
CC200541,APP100541,2025-11-09 13:02:00,approved,681
CC200542,APP100542,2025-12-18 17:00:00,approved,759
CC200543,APP100543,2025-08-21 19:39:00,approved,466
CC200544,APP100544,2026-01-08 09:56:00,approved,846
CC200545,APP100545,2025-12-06 17:13:00,approved,608
CC200546,APP100546,2026-01-12 21:29:00,denied,424
CC200547,APP100547,2025-10-24 11:52:00,denied,325
CC200548,APP100548,2025-08-11 07:54:00,approved,714
CC200549,APP100549,2025-11-22 10:35:00,approved,811
CC200550,APP100550,2026-01-03 19:30:00,denied,448
CC200551,APP100551,2026-01-28 21:23:00,approved,769
CC200552,APP100552,2026-01-28 14:07:00,approved,627
CC200553,APP100553,2025-08-22 21:14:00,denied,459
CC200554,APP100554,2025-07-29 10:22:00,manual_review,304
CC200555,APP100555,2026-01-07 09:35:00,approved,819
CC200556,APP100556,2025-12-09 11:44:00,approved,639
CC200557,APP100557,2025-08-25 01:57:00,denied,602
CC200558,APP100558,2025-09-09 15:08:00,manual_review,785
CC200559,APP100559,2026-01-28 23:46:00,approved,596
CC200560,APP100560,2025-11-10 03:16:00,denied,450
CC200561,APP100561,2026-01-01 06:12:00,approved,752
CC200562,APP100562,2025-08-28 12:13:00,approved,646
CC200563,APP100563,2025-11-23 06:45:00,approved,415
CC200564,APP100564,2025-10-23 03:48:00,denied,790
CC200565,APP100565,2025-11-12 01:59:00,denied,341
CC200566,APP100566,2026-01-07 21:37:00,approved,442
CC200567,APP100567,2025-08-29 14:29:00,approved,419
CC200568,APP100568,2026-01-13 18:32:00,denied,615
CC200569,APP100569,2025-09-01 15:00:00,approved,325
CC200570,APP100570,2025-12-11 23:03:00,approved,711
CC200571,APP100571,2025-12-17 13:53:00,denied,525
CC200572,APP100572,2025-12-25 15:59:00,approved,756
CC200573,APP100573,2025-12-06 05:44:00,denied,665
CC200574,APP100574,2025-12-24 05:46:00,approved,394
CC200575,APP100575,2025-08-30 03:24:00,denied,634
CC200576,APP100576,2026-01-13 19:38:00,denied,356
CC200577,APP100577,2025-10-19 16:56:00,approved,499
CC200578,APP100578,2025-11-04 13:38:00,approved,839
CC200579,APP100579,2026-01-22 07:17:00,approved,527
CC200580,APP100580,2025-11-07 10:18:00,approved,584
CC200581,APP100581,2025-11-21 04:08:00,approved,500
CC200582,APP100582,2025-11-11 19:44:00,approved,323
CC200583,APP100583,2025-12-07 09:53:00,approved,385
CC200584,APP100584,2026-01-24 17:55:00,denied,756
CC200585,APP100585,2025-10-17 22:47:00,approved,389
CC200586,APP100586,2025-12-17 20:13:00,approved,824
CC200587,APP100587,2025-09-18 06:39:00,approved,703
CC200588,APP100588,2026-01-27 09:43:00,manual_review,499
CC200589,APP100589,2025-10-25 21:08:00,approved,802
CC200590,APP100590,2026-01-26 20:11:00,approved,625
CC200591,APP100591,2025-12-04 17:44:00,denied,823
CC200592,APP100592,2026-01-08 10:45:00,denied,357
CC200593,APP100593,2025-08-27 11:35:00,approved,669
CC200594,APP100594,2025-11-28 18:36:00,approved,707
CC200595,APP100595,2026-01-15 22:26:00,manual_review,451
CC200596,APP100596,2026-01-17 23:57:00,denied,737
CC200597,APP100597,2025-12-12 09:56:00,approved,678
CC200598,APP100598,2025-11-14 00:33:00,approved,695
CC200599,APP100599,2025-08-25 00:24:00,denied,681
CC200600,APP100600,2025-09-04 01:42:00,approved,312
CC200601,APP100601,2025-08-12 06:17:00,denied,591
CC200602,APP100602,2025-09-08 09:43:00,denied,653
CC200603,APP100603,2025-10-01 04:53:00,denied,659
CC200604,APP100604,2025-08-13 22:50:00,denied,615
CC200605,APP100605,2025-10-12 06:48:00,approved,756
CC200606,APP100606,2025-12-14 01:22:00,approved,389
CC200607,APP100607,2025-11-21 03:39:00,approved,520
CC200608,APP100608,2026-01-17 23:35:00,denied,754
CC200609,APP100609,2025-09-24 23:41:00,approved,725
CC200610,APP100610,2025-12-19 12:15:00,approved,753
CC200611,APP100611,2025-12-06 22:18:00,approved,595
CC200612,APP100612,2026-01-22 21:03:00,approved,467
CC200613,APP100613,2025-11-03 12:26:00,approved,734
CC200614,APP100614,2026-01-20 10:35:00,approved,724
CC200615,APP100615,2025-08-11 00:47:00,manual_review,442
CC200616,APP100616,2025-10-01 06:39:00,approved,388
CC200617,APP100617,2025-11-19 07:58:00,approved,447
CC200618,APP100618,2026-01-07 22:45:00,denied,512
CC200619,APP100619,2026-01-10 11:48:00,denied,610
CC200620,APP100620,2025-12-26 17:47:00,denied,786
CC200621,APP100621,2025-12-30 06:49:00,denied,837
CC200622,APP100622,2025-09-16 09:28:00,approved,643
CC200623,APP100623,2025-09-12 21:04:00,denied,367
CC200624,APP100624,2025-09-14 05:47:00,approved,684
CC200625,APP100625,2025-12-07 03:24:00,approved,390
CC200626,APP100626,2025-08-08 13:17:00,denied,306
CC200627,APP100627,2025-12-18 08:08:00,manual_review,719
CC200628,APP100628,2025-09-08 18:54:00,denied,579
CC200629,APP100629,2025-10-02 00:21:00,approved,724
CC200630,APP100630,2025-11-25 22:59:00,denied,479
CC200631,APP100631,2025-09-06 01:09:00,approved,773
CC200632,APP100632,2025-10-19 19:03:00,denied,440
CC200633,APP100633,2026-01-05 19:53:00,denied,504
CC200634,APP100634,2026-01-14 09:31:00,approved,490
CC200635,APP100635,2025-12-22 17:22:00,approved,690
CC200636,APP100636,2025-08-16 22:20:00,approved,596
CC200637,APP100637,2025-12-10 07:11:00,approved,802
CC200638,APP100638,2025-12-09 02:50:00,approved,343
CC200639,APP100639,2025-12-05 05:26:00,denied,609
CC200640,APP100640,2025-12-15 17:25:00,denied,611
CC200641,APP100641,2025-08-21 11:14:00,approved,805
CC200642,APP100642,2025-09-21 21:21:00,denied,774
CC200643,APP100643,2025-10-21 11:18:00,approved,529
CC200644,APP100644,2025-09-22 19:33:00,approved,327
CC200645,APP100645,2025-11-27 17:52:00,approved,302
CC200646,APP100646,2026-01-11 00:07:00,denied,457
CC200647,APP100647,2026-01-16 11:28:00,approved,568
CC200648,APP100648,2025-09-28 20:39:00,denied,607
CC200649,APP100649,2026-01-04 07:02:00,denied,783
CC200650,APP100650,2026-01-19 10:24:00,approved,427
CC200651,APP100651,2025-08-27 12:16:00,approved,594
CC200652,APP100652,2025-12-14 23:18:00,approved,727
CC200653,APP100653,2025-08-04 16:52:00,approved,483
CC200654,APP100654,2025-11-01 16:51:00,denied,803
CC200655,APP100655,2025-12-06 14:31:00,approved,550
CC200656,APP100656,2025-08-09 09:57:00,approved,329
CC200657,APP100657,2026-01-11 06:20:00,approved,422
CC200658,APP100658,2025-12-07 02:06:00,approved,583
CC200659,APP100659,2025-09-09 17:34:00,manual_review,804
CC200660,APP100660,2025-07-30 20:04:00,denied,368
CC200661,APP100661,2025-09-20 21:40:00,approved,670
CC200662,APP100662,2025-09-21 21:27:00,denied,792
CC200663,APP100663,2025-08-24 06:34:00,manual_review,746
CC200664,APP100664,2026-01-24 23:49:00,approved,564
CC200665,APP100665,2025-11-17 20:52:00,approved,787
CC200666,APP100666,2025-08-16 23:43:00,approved,422
CC200667,APP100667,2025-09-06 00:29:00,approved,682
CC200668,APP100668,2026-01-28 10:02:00,approved,824
CC200669,APP100669,2025-08-20 02:03:00,approved,317
CC200670,APP100670,2025-09-12 08:35:00,denied,565
CC200671,APP100671,2025-08-16 18:52:00,denied,466
CC200672,APP100672,2025-09-25 08:26:00,approved,359
CC200673,APP100673,2025-11-05 14:40:00,denied,449
CC200674,APP100674,2025-11-09 13:20:00,manual_review,627
CC200675,APP100675,2025-08-02 12:43:00,approved,772
CC200676,APP100676,2025-08-28 17:00:00,approved,438
CC200677,APP100677,2026-01-09 23:39:00,approved,665
CC200678,APP100678,2025-08-14 23:37:00,denied,467
CC200679,APP100679,2025-08-09 22:54:00,approved,354
CC200680,APP100680,2025-08-16 11:59:00,approved,579
CC200681,APP100681,2025-12-04 03:18:00,approved,669
CC200682,APP100682,2026-01-20 09:38:00,approved,729
CC200683,APP100683,2025-08-20 09:48:00,manual_review,664
CC200684,APP100684,2025-11-18 12:25:00,denied,349
CC200685,APP100685,2026-01-14 00:30:00,approved,596
CC200686,APP100686,2025-09-07 17:14:00,approved,598
CC200687,APP100687,2025-09-01 23:25:00,denied,842
CC200688,APP100688,2025-12-15 09:40:00,approved,378
CC200689,APP100689,2025-09-03 09:43:00,approved,826
CC200690,APP100690,2026-01-10 11:00:00,approved,498
CC200691,APP100691,2025-12-17 17:09:00,approved,487
CC200692,APP100692,2025-08-29 01:00:00,denied,396
CC200693,APP100693,2025-12-22 19:25:00,approved,471
CC200694,APP100694,2025-12-13 17:05:00,approved,630
CC200695,APP100695,2025-10-15 06:47:00,denied,623
CC200696,APP100696,2025-10-25 06:26:00,approved,608
CC200697,APP100697,2026-01-10 16:09:00,denied,577
CC200698,APP100698,2025-09-08 05:14:00,denied,671
CC200699,APP100699,2026-01-02 08:12:00,approved,398
CC200700,APP100700,2025-08-27 05:42:00,approved,847
CC200701,APP100701,2025-12-21 01:54:00,denied,660
CC200702,APP100702,2025-12-16 14:41:00,approved,447
CC200703,APP100703,2025-12-16 02:18:00,denied,313
CC200704,APP100704,2026-01-16 02:16:00,approved,440
CC200705,APP100705,2025-08-23 06:46:00,approved,830
CC200706,APP100706,2025-12-24 15:21:00,approved,588
CC200707,APP100707,2025-10-28 04:42:00,approved,681
CC200708,APP100708,2026-01-12 07:06:00,approved,796
CC200709,APP100709,2025-10-09 19:04:00,approved,721
CC200710,APP100710,2025-09-16 10:31:00,approved,648
CC200711,APP100711,2025-11-21 10:39:00,approved,466
CC200712,APP100712,2026-01-13 09:44:00,denied,404
CC200713,APP100713,2025-12-25 04:36:00,manual_review,523
CC200714,APP100714,2025-12-21 11:51:00,approved,458
CC200715,APP100715,2025-10-17 13:10:00,approved,815
CC200716,APP100716,2025-07-30 10:15:00,approved,526
CC200717,APP100717,2025-09-23 22:47:00,denied,492
CC200718,APP100718,2026-01-09 13:17:00,approved,838
CC200719,APP100719,2025-10-29 04:43:00,approved,844
CC200720,APP100720,2025-10-21 15:29:00,denied,416
CC200721,APP100721,2025-11-20 11:49:00,approved,727
CC200722,APP100722,2025-10-15 15:35:00,manual_review,771
CC200723,APP100723,2025-08-25 05:41:00,approved,378
CC200724,APP100724,2025-12-31 02:53:00,manual_review,419
CC200725,APP100725,2025-10-08 04:57:00,approved,434
CC200726,APP100726,2025-12-13 06:16:00,approved,317
CC200727,APP100727,2026-01-05 02:46:00,approved,791
CC200728,APP100728,2025-08-17 00:54:00,denied,656
CC200729,APP100729,2025-12-05 20:01:00,approved,619
CC200730,APP100730,2025-12-24 18:25:00,approved,671
CC200731,APP100731,2025-12-27 06:58:00,approved,442
CC200732,APP100732,2025-08-07 17:16:00,denied,752
CC200733,APP100733,2025-12-15 17:30:00,denied,835
CC200734,APP100734,2026-01-12 04:23:00,approved,650
CC200735,APP100735,2025-11-06 07:57:00,denied,476
CC200736,APP100736,2025-12-26 23:54:00,approved,611
CC200737,APP100737,2025-10-11 04:29:00,denied,329
CC200738,APP100738,2025-12-04 16:05:00,denied,421
CC200739,APP100739,2025-11-07 11:32:00,approved,527
CC200740,APP100740,2025-07-31 21:15:00,denied,431
CC200741,APP100741,2026-01-02 21:10:00,denied,445
CC200742,APP100742,2025-12-07 04:28:00,approved,532
CC200743,APP100743,2025-09-07 05:36:00,approved,614
CC200744,APP100744,2025-12-20 21:55:00,approved,428
CC200745,APP100745,2025-09-04 23:46:00,approved,514
CC200746,APP100746,2025-11-29 11:02:00,denied,433
CC200747,APP100747,2025-09-23 15:14:00,denied,380
CC200748,APP100748,2025-08-14 08:23:00,approved,735
CC200749,APP100749,2025-09-26 01:42:00,approved,414
CC200750,APP100750,2025-09-19 16:58:00,approved,379
CC200751,APP100751,2025-10-29 12:30:00,manual_review,319
CC200752,APP100752,2025-11-22 01:02:00,approved,795
CC200753,APP100753,2026-01-11 10:06:00,approved,741
CC200754,APP100754,2026-01-25 16:40:00,approved,343
CC200755,APP100755,2025-10-07 23:16:00,approved,501
CC200756,APP100756,2025-12-24 17:36:00,approved,410
CC200757,APP100757,2025-09-11 12:41:00,manual_review,333
CC200758,APP100758,2025-11-02 11:37:00,denied,825
CC200759,APP100759,2026-01-12 02:33:00,approved,360
CC200760,APP100760,2025-10-01 12:58:00,approved,780
CC200761,APP100761,2025-09-24 16:25:00,approved,421
CC200762,APP100762,2025-10-27 11:31:00,denied,559
CC200763,APP100763,2025-11-29 19:00:00,approved,344
CC200764,APP100764,2025-12-04 04:28:00,approved,367
CC200765,APP100765,2025-09-09 07:04:00,approved,608
CC200766,APP100766,2025-12-07 20:17:00,manual_review,310
CC200767,APP100767,2025-09-21 04:11:00,approved,398
CC200768,APP100768,2025-09-07 11:38:00,approved,426
CC200769,APP100769,2026-01-28 03:42:00,approved,510
CC200770,APP100770,2025-09-25 13:51:00,approved,504
CC200771,APP100771,2025-10-21 23:07:00,denied,489
CC200772,APP100772,2025-11-29 21:30:00,denied,659
CC200773,APP100773,2025-11-28 06:37:00,denied,329
CC200774,APP100774,2025-09-08 20:53:00,denied,392
CC200775,APP100775,2025-11-11 00:15:00,approved,449
CC200776,APP100776,2025-08-09 04:36:00,approved,584
CC200777,APP100777,2025-12-27 05:08:00,approved,656
CC200778,APP100778,2026-01-06 16:02:00,approved,660
CC200779,APP100779,2025-12-22 04:03:00,denied,464
CC200780,APP100780,2025-09-09 08:59:00,denied,812
CC200781,APP100781,2025-09-13 16:25:00,approved,547
CC200782,APP100782,2025-12-29 18:40:00,manual_review,817
CC200783,APP100783,2025-08-02 23:46:00,denied,369
CC200784,APP100784,2026-01-14 09:05:00,approved,401
CC200785,APP100785,2025-09-22 14:38:00,approved,314
CC200786,APP100786,2025-11-26 15:10:00,denied,841
CC200787,APP100787,2025-09-23 13:38:00,denied,522
CC200788,APP100788,2025-09-03 18:52:00,approved,496
CC200789,APP100789,2025-09-13 19:42:00,approved,588
CC200790,APP100790,2025-12-06 08:10:00,denied,475
CC200791,APP100791,2026-01-20 10:59:00,denied,850
CC200792,APP100792,2025-11-22 19:37:00,approved,304
CC200793,APP100793,2025-08-15 07:24:00,manual_review,401
CC200794,APP100794,2025-11-04 04:06:00,approved,519
CC200795,APP100795,2025-08-02 06:33:00,denied,816
CC200796,APP100796,2025-12-05 21:26:00,approved,786
CC200797,APP100797,2025-09-05 19:06:00,approved,675
CC200798,APP100798,2025-09-12 15:57:00,approved,489
CC200799,APP100799,2026-01-02 19:02:00,manual_review,750
CC200800,APP100800,2025-12-12 16:48:00,approved,409
CC200801,APP100801,2025-08-28 02:30:00,denied,485
CC200802,APP100802,2026-01-13 04:57:00,approved,663
CC200803,APP100803,2025-12-30 17:52:00,approved,688
CC200804,APP100804,2025-07-29 21:41:00,approved,734
CC200805,APP100805,2025-11-16 16:26:00,approved,519
CC200806,APP100806,2025-10-31 01:44:00,approved,826
CC200807,APP100807,2025-12-11 13:14:00,denied,533
CC200808,APP100808,2025-11-29 12:22:00,approved,717
CC200809,APP100809,2025-12-26 23:58:00,approved,415
CC200810,APP100810,2026-01-23 18:06:00,approved,621
CC200811,APP100811,2025-11-14 04:16:00,approved,426
CC200812,APP100812,2025-11-28 07:58:00,approved,777
CC200813,APP100813,2025-08-19 09:38:00,denied,412
CC200814,APP100814,2025-12-15 13:16:00,approved,832
CC200815,APP100815,2025-09-15 00:45:00,approved,439
CC200816,APP100816,2025-07-30 18:33:00,approved,807
CC200817,APP100817,2025-08-28 16:00:00,approved,669
CC200818,APP100818,2025-11-02 20:13:00,approved,595
CC200819,APP100819,2026-01-21 10:26:00,approved,341
CC200820,APP100820,2025-10-29 03:09:00,approved,384
CC200821,APP100821,2025-11-15 20:37:00,approved,635
CC200822,APP100822,2025-10-01 08:54:00,approved,805
CC200823,APP100823,2025-12-13 13:36:00,approved,418
CC200824,APP100824,2025-10-30 19:17:00,approved,694
CC200825,APP100825,2026-01-19 12:48:00,approved,590
CC200826,APP100826,2025-09-19 13:35:00,denied,767
CC200827,APP100827,2025-12-18 15:11:00,approved,619
CC200828,APP100828,2025-10-31 17:35:00,manual_review,754
CC200829,APP100829,2025-11-29 08:19:00,approved,531
CC200830,APP100830,2025-12-23 11:49:00,approved,717
CC200831,APP100831,2026-01-25 12:47:00,denied,597
CC200832,APP100832,2025-09-02 21:07:00,approved,738
CC200833,APP100833,2025-09-25 14:50:00,denied,493
CC200834,APP100834,2026-01-24 05:06:00,denied,371
CC200835,APP100835,2025-09-21 16:25:00,denied,787
CC200836,APP100836,2025-10-23 17:39:00,denied,676
CC200837,APP100837,2026-01-23 21:45:00,approved,483
CC200838,APP100838,2025-08-11 05:24:00,approved,313
CC200839,APP100839,2026-01-07 00:51:00,approved,803
CC200840,APP100840,2025-08-21 04:30:00,approved,407
CC200841,APP100841,2025-12-29 13:05:00,approved,705
CC200842,APP100842,2025-08-14 08:14:00,approved,748
CC200843,APP100843,2025-10-31 02:38:00,approved,835
CC200844,APP100844,2025-08-07 23:24:00,approved,387
CC200845,APP100845,2025-11-08 19:41:00,denied,422
CC200846,APP100846,2025-12-09 09:45:00,approved,446
CC200847,APP100847,2025-12-28 01:49:00,denied,704
CC200848,APP100848,2025-09-11 20:31:00,approved,710
CC200849,APP100849,2025-11-18 00:12:00,denied,404
CC200850,APP100850,2026-01-13 16:18:00,approved,472
CC200851,APP100851,2025-09-16 01:50:00,approved,366
CC200852,APP100852,2025-12-29 16:33:00,approved,672
CC200853,APP100853,2026-01-23 07:39:00,approved,503
CC200854,APP100854,2025-09-10 21:02:00,denied,646
CC200855,APP100855,2025-10-29 07:41:00,denied,505
CC200856,APP100856,2025-07-29 05:05:00,denied,713
CC200857,APP100857,2025-10-07 12:22:00,denied,425
CC200858,APP100858,2026-01-16 12:25:00,approved,538
CC200859,APP100859,2025-12-26 06:33:00,approved,734
CC200860,APP100860,2025-08-01 23:45:00,denied,811
CC200861,APP100861,2025-08-15 02:35:00,approved,585
CC200862,APP100862,2025-10-09 23:53:00,approved,579
CC200863,APP100863,2025-12-19 18:22:00,denied,709
CC200864,APP100864,2025-10-25 08:14:00,approved,664
CC200865,APP100865,2025-12-31 06:29:00,denied,787
CC200866,APP100866,2025-11-09 18:00:00,denied,714
CC200867,APP100867,2025-10-03 05:26:00,manual_review,796
CC200868,APP100868,2025-12-05 03:35:00,manual_review,823
CC200869,APP100869,2025-08-16 16:18:00,denied,585
CC200870,APP100870,2025-10-24 03:51:00,manual_review,450
CC200871,APP100871,2025-12-07 08:56:00,manual_review,765
CC200872,APP100872,2025-12-13 18:16:00,approved,410
CC200873,APP100873,2026-01-22 14:24:00,denied,425
CC200874,APP100874,2025-12-20 15:49:00,approved,556
CC200875,APP100875,2025-09-29 10:49:00,denied,801
CC200876,APP100876,2025-11-23 21:29:00,denied,809
CC200877,APP100877,2025-12-26 00:30:00,approved,536
CC200878,APP100878,2025-08-27 08:04:00,manual_review,437
CC200879,APP100879,2025-11-03 20:50:00,manual_review,330
CC200880,APP100880,2025-09-23 21:44:00,approved,401
CC200881,APP100881,2025-09-25 10:26:00,approved,354
CC200882,APP100882,2025-10-27 16:34:00,manual_review,369
CC200883,APP100883,2025-07-31 22:53:00,approved,810
CC200884,APP100884,2025-10-04 07:18:00,approved,327
CC200885,APP100885,2025-08-21 12:43:00,approved,483
CC200886,APP100886,2025-10-24 02:35:00,approved,691
CC200887,APP100887,2025-09-12 15:20:00,approved,634
CC200888,APP100888,2025-10-27 06:57:00,denied,456
CC200889,APP100889,2025-12-22 08:11:00,denied,610
CC200890,APP100890,2026-01-19 06:31:00,approved,398
CC200891,APP100891,2025-09-18 07:47:00,approved,378
CC200892,APP100892,2025-09-28 08:13:00,approved,832
CC200893,APP100893,2025-09-25 06:53:00,approved,804
CC200894,APP100894,2025-09-30 19:22:00,approved,777
CC200895,APP100895,2025-09-06 03:07:00,approved,506
CC200896,APP100896,2025-08-18 21:42:00,denied,600
CC200897,APP100897,2025-12-02 19:00:00,approved,809
CC200898,APP100898,2025-12-14 01:54:00,approved,802
CC200899,APP100899,2025-11-29 11:39:00,approved,816
CC200900,APP100900,2025-10-17 15:57:00,denied,567
CC200901,APP100901,2025-12-23 08:31:00,approved,651
CC200902,APP100902,2025-09-13 16:17:00,approved,318
CC200903,APP100903,2025-11-07 07:48:00,denied,332
CC200904,APP100904,2025-12-23 04:03:00,approved,740
CC200905,APP100905,2025-12-10 13:30:00,denied,421
CC200906,APP100906,2025-12-14 01:32:00,denied,692
CC200907,APP100907,2025-10-25 12:55:00,manual_review,760
CC200908,APP100908,2026-01-20 05:29:00,approved,622
CC200909,APP100909,2025-08-28 22:33:00,approved,685
CC200910,APP100910,2025-11-23 10:44:00,denied,753
CC200911,APP100911,2025-07-31 00:43:00,denied,770
CC200912,APP100912,2025-09-20 12:37:00,denied,336
CC200913,APP100913,2025-08-23 10:23:00,denied,333
CC200914,APP100914,2026-01-01 08:11:00,manual_review,481
CC200915,APP100915,2025-12-16 08:15:00,denied,610
CC200916,APP100916,2025-10-05 15:39:00,approved,468
CC200917,APP100917,2025-10-24 11:11:00,approved,803
CC200918,APP100918,2025-12-03 13:13:00,denied,741
CC200919,APP100919,2025-11-13 22:48:00,approved,437
CC200920,APP100920,2025-11-01 11:54:00,approved,619
CC200921,APP100921,2025-11-08 08:28:00,approved,698
CC200922,APP100922,2025-09-13 18:08:00,approved,799
CC200923,APP100923,2025-12-23 21:14:00,approved,412
CC200924,APP100924,2025-08-23 23:17:00,denied,802
CC200925,APP100925,2025-09-27 17:27:00,denied,781
CC200926,APP100926,2025-11-03 06:09:00,approved,787
CC200927,APP100927,2025-09-05 15:51:00,manual_review,460
CC200928,APP100928,2025-07-31 05:26:00,approved,818
CC200929,APP100929,2025-12-03 04:57:00,approved,357
CC200930,APP100930,2026-01-06 16:34:00,approved,700
CC200931,APP100931,2026-01-29 10:50:00,approved,569
CC200932,APP100932,2025-11-30 09:16:00,approved,806
CC200933,APP100933,2025-12-19 18:03:00,approved,686
CC200934,APP100934,2025-11-07 03:44:00,manual_review,661
CC200935,APP100935,2025-09-08 01:13:00,approved,591
CC200936,APP100936,2025-10-02 15:53:00,denied,628
CC200937,APP100937,2026-01-06 03:28:00,approved,362
CC200938,APP100938,2025-10-22 08:23:00,denied,328
CC200939,APP100939,2025-10-29 17:35:00,denied,346
CC200940,APP100940,2025-10-02 11:01:00,approved,431
CC200941,APP100941,2025-11-11 03:22:00,approved,675
CC200942,APP100942,2026-01-18 19:12:00,approved,657
CC200943,APP100943,2025-12-23 18:41:00,denied,327
CC200944,APP100944,2026-01-11 17:11:00,approved,649
CC200945,APP100945,2025-10-09 11:20:00,denied,689
CC200946,APP100946,2026-01-17 16:31:00,denied,399
CC200947,APP100947,2025-11-20 02:24:00,denied,738
CC200948,APP100948,2026-01-02 09:29:00,denied,653
CC200949,APP100949,2026-01-06 04:55:00,approved,665
CC200950,APP100950,2025-09-09 20:51:00,approved,721
CC200951,APP100951,2025-10-23 13:40:00,denied,659
CC200952,APP100952,2026-01-01 18:25:00,manual_review,357
CC200953,APP100953,2025-08-16 02:10:00,approved,550
CC200954,APP100954,2025-10-24 07:20:00,approved,553
CC200955,APP100955,2025-10-18 20:18:00,approved,540
CC200956,APP100956,2026-01-26 08:38:00,manual_review,619
CC200957,APP100957,2026-01-10 12:17:00,approved,386
CC200958,APP100958,2025-11-19 11:47:00,approved,367
CC200959,APP100959,2025-12-26 16:28:00,approved,612
CC200960,APP100960,2025-11-11 05:11:00,manual_review,417
CC200961,APP100961,2025-08-03 04:46:00,approved,645
CC200962,APP100962,2025-09-27 21:16:00,approved,473
CC200963,APP100963,2026-01-24 23:05:00,denied,320
CC200964,APP100964,2025-09-20 05:25:00,approved,633
CC200965,APP100965,2025-08-24 03:04:00,approved,338
CC200966,APP100966,2025-11-27 17:03:00,denied,771
CC200967,APP100967,2025-08-04 12:33:00,approved,732
CC200968,APP100968,2025-08-19 03:16:00,denied,827
CC200969,APP100969,2026-01-03 04:05:00,approved,731
CC200970,APP100970,2026-01-12 12:19:00,approved,573
CC200971,APP100971,2025-09-25 07:47:00,denied,320
CC200972,APP100972,2025-10-09 14:40:00,approved,780
CC200973,APP100973,2025-08-30 04:33:00,denied,322
CC200974,APP100974,2025-09-10 00:02:00,approved,624
CC200975,APP100975,2026-01-14 11:55:00,approved,686
CC200976,APP100976,2025-10-20 15:29:00,approved,699
CC200977,APP100977,2025-12-14 08:35:00,approved,630
CC200978,APP100978,2025-11-19 04:44:00,denied,400
CC200979,APP100979,2025-12-14 05:37:00,approved,800
CC200980,APP100980,2025-12-28 14:40:00,denied,402
CC200981,APP100981,2026-01-07 18:27:00,approved,510
CC200982,APP100982,2025-12-10 20:40:00,approved,644
CC200983,APP100983,2025-12-12 09:58:00,denied,808
CC200984,APP100984,2025-10-25 15:34:00,denied,814
CC200985,APP100985,2025-09-25 02:28:00,manual_review,647
CC200986,APP100986,2025-10-15 11:26:00,denied,470
CC200987,APP100987,2025-10-03 04:19:00,denied,606
CC200988,APP100988,2025-07-31 00:33:00,approved,672
CC200989,APP100989,2025-09-01 11:18:00,approved,746
