credit_check_id,application_id,check_time,result,score
CC200447,APP100825,2025-11-23 09:31:23.130302,approved,567
CC200448,APP100474,2025-10-06 17:51:23.053131,approved,848
CC200449,APP100936,2025-09-01 03:19:09.930248,denied,733
CC200450,APP100059,2025-08-01 10:40:00.792094,denied,674
CC200451,APP100575,2026-01-02 15:45:29.294222,denied,582
CC200452,APP100422,2025-12-18 18:53:20.988225,approved,706
CC200453,APP100991,2025-09-10 22:28:53.187895,denied,508
CC200454,APP100426,2025-12-08 15:57:06.238124,approved,723
CC200455,APP100570,2025-11-27 03:00:21.841738,approved,794
CC200456,APP100542,2025-11-05 04:01:55.197683,approved,483
CC200457,APP100137,2025-10-08 07:09:34.380857,approved,679
CC200458,APP100397,2025-11-02 10:17:31.556641,denied,795
CC200459,APP100248,2025-10-28 13:10:37.519173,denied,559
CC200460,APP100261,2025-11-07 11:16:54.612525,approved,614
CC200461,APP100208,2025-11-18 19:10:52.659192,manual_review,652
CC200462,APP100338,2025-09-26 08:36:06.394518,approved,707
CC200463,APP100662,2025-11-23 22:13:54.314151,approved,441
CC200464,APP100080,2025-08-18 07:48:34.617305,approved,421
CC200465,APP100944,2025-11-02 06:27:12.891878,denied,535
CC200466,APP100460,2025-08-10 06:27:29.473607,approved,757
CC200467,APP100867,2025-12-29 16:12:49.926524,denied,465
CC200468,APP100379,2025-08-21 21:04:59.376285,approved,402
CC200469,APP100094,2026-01-05 17:20:38.780865,approved,519
CC200470,APP100548,2025-09-04 04:22:51.566483,approved,820
CC200471,APP100741,2025-10-26 07:23:42.678374,approved,710
CC200472,APP100849,2025-08-16 04:05:45.019104,approved,646
CC200473,APP100195,2025-11-11 01:35:23.254304,approved,353
CC200474,APP100052,2025-12-29 21:05:55.354179,approved,464
CC200475,APP100274,2025-11-27 01:22:48.995711,denied,698
CC200476,APP100386,2025-11-02 18:01:37.694299,approved,305
CC200477,APP100689,2025-12-05 01:00:09.789386,denied,393
CC200478,APP100619,2025-09-14 02:13:28.379838,approved,448
CC200479,APP100617,2025-10-04 09:49:09.669851,approved,782
CC200480,APP100040,2025-11-17 11:53:28.336598,approved,745
CC200481,APP100894,2025-08-11 00:58:45.881601,approved,390
CC200482,APP100074,2026-01-16 03:48:42.978776,approved,365
CC200483,APP100192,2025-09-05 09:47:14.715122,approved,569
CC200484,APP100823,2025-10-27 10:02:48.099506,approved,527
CC200485,APP100779,2026-01-08 17:12:45.028519,approved,679
CC200486,APP100601,2025-08-12 17:05:21.275075,denied,381
CC200487,APP100741,2025-12-23 09:18:14.741395,denied,338
CC200488,APP100687,2025-08-09 04:03:07.313296,denied,693
CC200489,APP100572,2025-11-08 16:12:56.994839,manual_review,710
CC200490,APP100222,2026-01-17 15:17:05.552169,approved,833
CC200491,APP100490,2025-10-13 12:50:57.635399,manual_review,593
CC200492,APP100213,2025-10-04 21:48:25.783888,approved,358
CC200493,APP100890,2025-12-06 08:26:36.940079,manual_review,479
CC200494,APP100928,2025-12-27 13:12:26.420691,manual_review,806
CC200495,APP100340,2025-09-15 21:50:30.630974,approved,749
CC200496,APP100310,2025-08-05 11:31:27.553596,approved,310
CC200497,APP100979,2025-08-10 22:50:02.329292,approved,506
CC200498,APP100930,2025-09-22 22:02:32.956085,denied,830
CC200499,APP100015,2026-01-18 19:22:08.315558,approved,592
CC200500,APP100216,2026-01-21 17:57:03.844261,approved,499
CC200501,APP100959,2025-08-15 20:52:42.991307,denied,334
CC200502,APP100194,2025-12-09 10:21:33.319027,approved,822
CC200503,APP100985,2025-11-03 19:48:54.730776,approved,828
CC200504,APP100759,2025-09-01 20:39:25.863405,approved,537
CC200505,APP100120,2025-11-02 19:39:50.285667,manual_review,473
CC200506,APP100764,2025-09-12 18:32:15.130689,denied,336
CC200507,APP100772,2025-11-21 01:26:07.571144,denied,668
CC200508,APP100490,2025-08-30 22:00:47.121960,manual_review,544
CC200509,APP100936,2025-12-13 20:26:32.225381,approved,300
CC200510,APP100248,2025-10-13 09:27:18.700930,approved,461
CC200511,APP100712,2025-08-17 09:57:02.258160,approved,388
CC200512,APP100618,2025-11-23 12:09:53.669900,approved,582
CC200513,APP100720,2025-10-02 20:45:58.405277,denied,709
CC200514,APP100209,2025-10-21 09:42:36.490189,approved,661
CC200515,APP100406,2025-11-28 09:42:36.859248,approved,704
CC200516,APP100937,2026-01-07 10:33:03.130388,approved,715
CC200517,APP100245,2025-08-28 16:37:47.828201,denied,505
CC200518,APP100565,2025-08-31 04:37:52.012048,denied,830
CC200519,APP100329,2025-10-10 21:16:35.323260,approved,315
CC200520,APP100794,2025-09-29 02:27:24.611040,approved,370
CC200521,APP100289,2025-08-27 02:30:26.025305,denied,392
CC200522,APP100389,2026-01-28 17:04:57.555074,denied,591
CC200523,APP100477,2025-10-18 12:20:30.273765,approved,656
CC200524,APP100546,2025-10-01 19:51:47.219018,approved,655
CC200525,APP100664,2025-09-24 23:43:28.066673,denied,583
CC200526,APP100367,2026-01-27 10:18:02.039651,approved,531
CC200527,APP100315,2025-09-26 17:40:21.157199,approved,499
CC200528,APP100267,2025-10-05 09:30:48.120893,approved,765
CC200529,APP100368,2025-12-16 14:38:17.407197,approved,713
CC200530,APP100525,2025-10-16 05:28:36.945084,approved,304
CC200531,APP100903,2025-12-09 13:25:54.087040,denied,567
CC200532,APP100509,2025-11-17 22:45:12.394998,denied,479
CC200533,APP100477,2025-11-09 14:50:49.227301,approved,716
CC200534,APP100100,2025-09-06 08:42:23.935569,approved,818
CC200535,APP100822,2025-12-16 21:22:02.992458,approved,409
CC200536,APP100739,2026-01-15 09:51:53.316609,manual_review,374
CC200537,APP100480,2025-09-13 18:03:27.308305,denied,815
CC200538,APP100779,2026-01-21 22:39:15.268277,approved,601
CC200539,APP100859,2025-10-19 08:09:32.645579,denied,648
CC200540,APP100327,2025-10-10 01:33:06.913513,approved,419
CC200541,APP100936,2025-12-09 15:23:57.973695,approved,825
CC200542,APP100208,2026-01-25 20:44:08.796208,denied,563
CC200543,APP100379,2025-11-15 14:53:19.112534,approved,850
CC200544,APP100320,2025-11-01 05:45:46.543100,denied,556
CC200545,APP100423,2026-01-27 18:54:26.763094,denied,753
CC200546,APP100046,2025-09-22 12:55:57.877556,approved,686
CC200547,APP100576,2025-09-22 06:16:29.189970,denied,795
CC200548,APP100884,2025-09-07 19:51:06.057282,denied,549
CC200549,APP100226,2026-01-02 10:51:41.036559,approved,647
CC200550,APP100759,2025-08-01 23:49:59.722884,denied,769
CC200551,APP100149,2025-12-27 05:41:12.111095,approved,771
CC200552,APP100016,2025-12-02 21:47:59.698118,approved,328
CC200553,APP100267,2025-09-17 18:37:36.177095,approved,793
CC200554,APP100566,2025-11-07 20:58:35.345669,denied,419
CC200555,APP100957,2025-11-08 08:43:21.884152,approved,564
CC200556,APP100598,2026-01-15 08:52:24.744486,denied,369
CC200557,APP100593,2025-08-26 11:13:13.785391,denied,691
CC200558,APP100737,2025-08-04 22:38:36.604212,approved,525
CC200559,APP100427,2025-10-02 10:34:32.903431,approved,535
CC200560,APP100302,2025-08-23 11:12:38.096611,approved,623
CC200561,APP100156,2025-10-04 13:02:17.000171,denied,722
CC200562,APP100200,2025-11-13 02:47:58.557427,denied,661
CC200563,APP100337,2025-09-09 20:54:07.776056,denied,828
CC200564,APP100235,2025-12-25 05:42:13.786676,approved,848
CC200565,APP100388,2025-08-14 21:51:10.856146,approved,309
CC200566,APP100583,2025-10-10 13:30:32.635000,approved,569
CC200567,APP100853,2026-01-13 21:21:57.756849,approved,554
CC200568,APP100251,2025-12-11 02:31:06.428364,approved,594
CC200569,APP100511,2025-12-09 03:19:53.781974,approved,395
CC200570,APP100563,2025-12-21 21:27:53.719531,denied,708
CC200571,APP100670,2025-08-29 19:32:14.638638,manual_review,650
CC200572,APP100966,2025-12-27 22:18:51.693133,denied,377
CC200573,APP100701,2025-12-02 21:15:07.078451,denied,482
CC200574,APP100345,2025-11-12 00:38:33.184341,denied,787
CC200575,APP100263,2026-01-12 00:12:26.336598,approved,621
CC200576,APP100781,2025-11-15 12:32:27.565811,approved,662
CC200577,APP100841,2025-09-22 06:32:11.792299,approved,523
CC200578,APP100500,2025-12-10 11:09:56.960636,denied,575
CC200579,APP100989,2025-11-12 00:52:07.688015,approved,487
CC200580,APP100740,2025-08-12 10:33:22.249423,denied,494
CC200581,APP100657,2025-08-08 06:57:16.855790,denied,810
CC200582,APP100757,2025-12-17 20:18:03.744746,approved,504
CC200583,APP100502,2025-10-01 00:27:35.258055,approved,540
CC200584,APP100471,2025-12-26 08:29:51.890660,approved,547
CC200585,APP100172,2025-10-13 15:21:35.578515,approved,571
CC200586,APP100750,2026-01-04 16:20:31.646892,approved,511
CC200587,APP100814,2026-01-05 00:58:38.086894,denied,534
CC200588,APP100360,2025-09-08 17:11:06.852247,approved,507
CC200589,APP100173,2025-11-26 02:40:22.342210,approved,555
CC200590,APP100143,2025-11-16 19:45:50.461711,denied,664
CC200591,APP100737,2025-07-31 02:29:39.214791,denied,459
CC200592,APP100559,2025-12-19 01:04:50.223807,approved,409
CC200593,APP100500,2025-10-07 09:03:44.730036,denied,422
CC200594,APP100188,2025-09-23 01:55:24.466637,approved,380
CC200595,APP100938,2025-08-05 13:51:38.971995,approved,804
CC200596,APP100910,2025-11-05 08:19:46.866724,denied,306
CC200597,APP100555,2025-08-25 12:32:43.312714,approved,343
CC200598,APP100657,2025-10-29 10:36:19.842246,approved,793
CC200599,APP100980,2025-09-07 15:02:25.166423,approved,680
CC200600,APP100060,2025-08-07 07:05:43.797365,approved,622
CC200601,APP100536,2025-12-10 14:39:03.531106,approved,804
CC200602,APP100034,2025-10-09 06:58:12.083362,denied,581
CC200603,APP100859,2025-10-18 23:50:28.673079,approved,802
CC200604,APP100867,2025-11-15 12:06:13.524329,approved,487
CC200605,APP100076,2025-10-29 20:53:05.252751,manual_review,823
CC200606,APP100967,2025-09-07 20:43:48.482100,manual_review,586
CC200607,APP100837,2025-09-20 07:40:54.684321,approved,707
CC200608,APP100684,2025-10-09 13:19:39.847892,manual_review,527
CC200609,APP100049,2025-08-22 07:44:48.567688,denied,431
CC200610,APP100782,2025-08-13 04:31:09.182683,denied,355
CC200611,APP100006,2025-11-11 03:28:53.931702,approved,838
CC200612,APP100422,2025-08-07 01:45:28.112679,denied,733
CC200613,APP100140,2025-10-10 10:49:43.603678,denied,789
CC200614,APP100862,2025-08-13 15:42:31.711175,approved,333
CC200615,APP100645,2025-10-29 08:03:03.162655,approved,814
CC200616,APP100236,2025-12-18 09:12:42.490917,approved,655
CC200617,APP100069,2025-08-21 23:44:12.380414,manual_review,703
CC200618,APP100724,2025-08-22 19:35:21.453410,approved,478
CC200619,APP100154,2025-11-08 21:51:06.908460,approved,768
CC200620,APP100009,2025-10-26 18:23:40.620249,manual_review,423
CC200621,APP100223,2025-11-26 00:19:44.783515,approved,830
CC200622,APP100517,2025-09-03 01:58:28.237931,denied,771
CC200623,APP100466,2025-11-19 08:14:31.325338,approved,623
CC200624,APP100382,2025-12-11 08:42:31.688301,approved,308
CC200625,APP100061,2025-09-12 07:25:17.874046,approved,312
CC200626,APP100632,2025-08-11 04:22:47.341871,approved,515
CC200627,APP100653,2025-12-18 22:13:28.938231,approved,688
CC200628,APP100682,2025-09-26 12:11:08.906445,approved,403
CC200629,APP100956,2026-01-15 00:59:37.554838,approved,633
CC200630,APP100631,2025-08-14 11:38:59.878060,approved,670
CC200631,APP100934,2025-11-29 14:26:13.905723,denied,565
CC200632,APP100494,2025-10-14 22:21:19.080168,denied,491
CC200633,APP100675,2025-10-01 02:07:38.985003,approved,569
CC200634,APP100499,2025-09-26 00:22:50.197287,approved,542
CC200635,APP100016,2025-11-15 06:33:41.364595,approved,575
CC200636,APP100006,2025-08-02 10:53:50.505938,denied,782
CC200637,APP100544,2025-09-23 02:04:48.110754,manual_review,651
CC200638,APP100564,2026-01-26 17:28:15.115123,approved,674
CC200639,APP100421,2025-11-19 09:13:54.881440,approved,488
CC200640,APP100012,2026-01-27 04:32:34.616077,denied,810
CC200641,APP100017,2025-10-18 08:47:59.368972,approved,734
CC200642,APP100542,2025-08-24 19:56:03.791185,denied,515
CC200643,APP100739,2025-08-06 06:10:45.353687,approved,729
CC200644,APP100281,2025-12-26 13:02:49.917488,denied,681
CC200645,APP100548,2025-09-03 17:48:35.651819,approved,673
CC200646,APP100293,2025-10-05 18:47:33.396200,approved,710
CC200647,APP100017,2025-12-15 10:09:08.582151,approved,586
CC200648,APP100514,2026-01-01 21:48:23.274401,approved,761
CC200649,APP100832,2025-08-18 16:14:00.986305,approved,484
CC200650,APP100714,2025-08-08 00:50:23.521220,approved,434
CC200651,APP100690,2026-01-19 14:31:23.090714,approved,534
CC200652,APP100440,2026-01-15 12:26:18.000967,denied,402
CC200653,APP100825,2026-01-04 20:24:37.385511,approved,576
CC200654,APP100962,2025-12-26 21:42:41.585742,approved,541
CC200655,APP100931,2025-07-31 12:38:46.393923,denied,742
CC200656,APP100183,2025-12-03 15:47:58.969852,approved,690
CC200657,APP100109,2025-08-18 11:24:13.010650,denied,500
CC200658,APP100940,2025-10-19 19:28:18.825380,denied,449
CC200659,APP100098,2025-08-02 04:27:20.435428,approved,453
CC200660,APP100536,2025-09-05 10:59:10.080976,denied,784
CC200661,APP100152,2025-11-04 23:49:55.567622,approved,309
CC200662,APP100246,2025-09-04 11:59:12.387491,approved,480
CC200663,APP100196,2025-11-02 06:44:31.677202,approved,731
CC200664,APP100634,2025-09-14 14:14:01.475259,approved,811
CC200665,APP100539,2025-10-25 21:02:39.389288,manual_review,437
CC200666,APP100258,2025-12-10 07:20:33.161205,denied,829
CC200667,APP100834,2025-08-24 00:11:24.758880,manual_review,846
CC200668,APP100362,2025-12-04 13:42:11.176374,approved,623
CC200669,APP100273,2025-08-01 09:12:13.217215,approved,798
CC200670,APP100814,2025-11-13 06:32:59.387026,approved,607
CC200671,APP100406,2025-11-28 02:08:28.169774,approved,556
CC200672,APP100080,2025-08-06 00:00:59.562423,denied,348
CC200673,APP100382,2025-08-29 08:07:53.620859,approved,707
CC200674,APP100982,2025-09-19 06:12:13.670165,approved,401
CC200675,APP100415,2025-12-21 05:03:23.010281,approved,467
CC200676,APP100470,2025-11-19 16:55:56.829160,approved,361
CC200677,APP100578,2025-08-07 18:25:28.049038,manual_review,520
CC200678,APP100249,2025-11-26 11:24:38.742972,approved,560
CC200679,APP100713,2025-07-30 12:48:13.384429,manual_review,787
CC200680,APP100231,2025-10-08 12:15:25.092715,approved,398
CC200681,APP100307,2025-09-16 22:06:23.882468,manual_review,760
CC200682,APP100700,2026-01-01 18:47:53.822573,approved,642
CC200683,APP100847,2025-11-27 11:00:11.695041,approved,566
CC200684,APP100868,2026-01-04 00:40:13.872147,approved,669
CC200685,APP100082,2025-08-01 12:14:59.562576,approved,668
CC200686,APP100669,2026-01-04 14:29:04.256323,approved,563
CC200687,APP100878,2025-11-25 11:47:58.614813,denied,652
CC200688,APP100665,2025-09-09 12:50:26.255503,approved,320
CC200689,APP100777,2025-10-07 01:10:35.444222,denied,721
CC200690,APP100032,2026-01-24 16:43:05.975593,approved,424
CC200691,APP100095,2025-08-16 07:50:59.969388,approved,659
CC200692,APP100415,2025-09-25 01:03:12.817683,approved,503
CC200693,APP100388,2026-01-04 11:40:06.399308,denied,478
CC200694,APP100386,2025-11-03 19:22:18.512547,denied,591
CC200695,APP100565,2025-09-01 07:13:09.058209,approved,663
CC200696,APP100487,2025-10-29 02:52:26.521640,approved,632
CC200697,APP100057,2025-10-21 06:28:02.401121,approved,822
CC200698,APP100652,2026-01-15 10:45:41.331185,denied,799
CC200699,APP100009,2025-08-01 22:53:34.913308,approved,757
CC200700,APP100719,2025-09-12 12:29:01.280886,manual_review,380
CC200701,APP100175,2025-11-03 09:53:53.688423,approved,690
CC200702,APP100084,2025-09-28 09:02:36.623506,denied,593
CC200703,APP100511,2025-10-09 09:15:12.943891,approved,774
CC200704,APP100865,2025-08-26 21:20:06.671793,denied,448
CC200705,APP100444,2025-09-30 19:22:48.184463,approved,471
CC200706,APP100660,2025-10-01 18:02:53.416651,approved,645
CC200707,APP100803,2025-11-21 01:01:11.872663,approved,731
CC200708,APP100339,2025-09-10 11:04:48.883307,approved,714
CC200709,APP100579,2026-01-24 23:55:36.062947,manual_review,373
CC200710,APP100878,2025-10-29 05:31:35.229210,approved,381
CC200711,APP100997,2025-12-25 09:19:07.932722,approved,465
CC200712,APP100097,2025-11-21 03:29:56.681408,denied,651
CC200713,APP100916,2026-01-06 16:14:19.834181,denied,533
CC200714,APP100540,2026-01-08 20:00:56.203646,denied,621
CC200715,APP100941,2025-12-25 22:24:56.678355,denied,624
CC200716,APP100043,2025-08-03 10:07:17.067281,denied,598
CC200717,APP100235,2025-11-08 02:36:43.835945,approved,573
CC200718,APP100216,2025-09-18 13:20:09.664361,denied,704
CC200719,APP100922,2025-08-25 21:56:35.974588,approved,577
CC200720,APP100888,2026-01-10 01:55:34.287254,approved,755
CC200721,APP100708,2025-11-26 21:00:38.331077,approved,671
CC200722,APP100908,2025-08-14 03:42:10.064442,approved,833
CC200723,APP100580,2025-10-07 07:49:35.940393,denied,761
CC200724,APP100486,2026-01-21 18:02:05.072104,denied,723
CC200725,APP100277,2025-11-18 16:34:19.578123,approved,471
CC200726,APP100047,2025-11-21 02:18:59.888827,approved,488
CC200727,APP100946,2025-09-08 20:19:19.014352,denied,323
CC200728,APP100076,2025-09-11 05:25:59.983973,denied,428
CC200729,APP100700,2025-08-26 02:32:24.953315,approved,540
CC200730,APP100947,2026-01-23 13:53:31.762999,approved,557
CC200731,APP100287,2026-01-12 09:23:29.392726,approved,381
CC200732,APP100920,2025-09-27 14:07:17.056720,approved,515
CC200733,APP100556,2025-11-05 18:30:15.283171,approved,470
CC200734,APP100577,2025-09-05 01:02:24.449651,denied,706
CC200735,APP100673,2025-08-23 11:57:14.192432,approved,405
CC200736,APP100033,2025-11-05 14:37:06.597747,denied,397
CC200737,APP100183,2025-12-23 05:15:50.188567,denied,365
CC200738,APP100951,2026-01-03 17:11:13.608735,denied,784
CC200739,APP100870,2025-09-23 20:32:12.902828,manual_review,355
CC200740,APP100322,2025-12-05 17:52:56.238452,approved,326
CC200741,APP100016,2025-11-02 09:07:30.054519,approved,706
CC200742,APP100984,2025-08-22 21:16:30.046133,denied,836
CC200743,APP100212,2026-01-28 04:56:54.577768,denied,385
CC200744,APP100601,2026-01-24 13:01:50.989609,approved,406
CC200745,APP100147,2025-08-24 16:59:34.713043,denied,568
CC200746,APP100770,2026-01-16 16:15:36.876253,denied,459
CC200747,APP100840,2026-01-13 17:58:01.649618,approved,386
CC200748,APP100729,2025-09-25 10:03:47.761481,approved,699
CC200749,APP100840,2025-11-08 13:12:53.122972,manual_review,616
CC200750,APP100407,2026-01-19 13:01:28.226466,approved,534
CC200751,APP100951,2025-08-19 18:47:53.792905,approved,553
CC200752,APP100078,2025-09-25 10:30:39.433926,approved,590
CC200753,APP100306,2026-01-06 20:28:55.002207,approved,753
CC200754,APP100166,2025-12-09 18:46:59.587957,approved,429
CC200755,APP100577,2025-12-16 20:09:39.655820,denied,434
CC200756,APP100246,2026-01-06 22:39:44.895166,approved,839
CC200757,APP100580,2025-10-13 04:24:04.774800,denied,474
CC200758,APP100854,2025-10-12 16:05:16.031910,approved,329
CC200759,APP100869,2025-10-18 12:18:28.133321,denied,335
CC200760,APP100398,2026-01-16 19:31:18.493361,approved,665
CC200761,APP100693,2026-01-09 12:28:42.568604,approved,633
CC200762,APP100918,2026-01-16 17:13:55.683538,approved,787
CC200763,APP100553,2025-09-17 09:05:01.906846,denied,778
CC200764,APP100339,2025-12-19 08:32:25.512143,approved,578
CC200765,APP100393,2025-08-17 15:30:09.530771,approved,755
CC200766,APP100773,2025-08-31 23:50:25.903944,approved,438
CC200767,APP100757,2025-12-16 06:58:05.117393,approved,481
CC200768,APP100143,2025-11-18 14:30:38.647103,approved,767
CC200769,APP100809,2025-09-16 02:27:55.076500,approved,745
CC200770,APP100705,2025-11-10 08:03:44.274307,approved,836
CC200771,APP100741,2025-09-09 11:42:16.257618,approved,846
CC200772,APP100080,2025-09-09 17:19:05.056800,approved,617
CC200773,APP100512,2025-12-02 11:27:38.667412,manual_review,655
CC200774,APP100763,2025-10-03 02:29:52.991896,denied,793
CC200775,APP100997,2025-12-02 14:49:54.888167,approved,532
CC200776,APP100354,2025-10-24 16:40:31.453374,approved,391
CC200777,APP100054,2025-10-29 10:15:55.361452,approved,752
CC200778,APP100100,2025-11-17 06:24:25.669461,manual_review,615
CC200779,APP100447,2025-12-07 00:16:35.288922,approved,674
CC200780,APP100237,2025-10-05 19:24:16.975412,approved,722
CC200781,APP100858,2026-01-01 19:00:12.865565,approved,566
CC200782,APP100077,2025-10-27 10:13:25.523922,denied,459
CC200783,APP100348,2025-08-23 07:15:22.254698,approved,610
CC200784,APP100619,2025-09-02 13:26:07.465117,denied,310
CC200785,APP100787,2025-08-03 22:19:32.545382,approved,300
CC200786,APP100628,2025-12-16 16:12:12.887389,approved,835
CC200787,APP100977,2025-07-31 18:18:10.706958,approved,439
CC200788,APP100609,2025-09-16 15:41:45.711188,denied,652
CC200789,APP100406,2025-10-13 00:00:08.647195,denied,593
CC200790,APP100992,2025-12-12 14:17:28.240452,approved,780
CC200791,APP100792,2026-01-26 20:04:58.553459,approved,847
CC200792,APP100334,2025-12-15 10:20:29.112822,approved,308
CC200793,APP100030,2025-08-10 04:03:28.828156,approved,803
CC200794,APP100649,2026-01-15 14:05:15.930532,denied,788
CC200795,APP100279,2026-01-26 08:31:53.963088,approved,606
CC200796,APP100802,2026-01-04 13:14:30.032347,denied,309
CC200797,APP100461,2025-10-27 03:35:16.223366,manual_review,740
CC200798,APP100502,2025-09-26 18:44:20.716680,denied,599
CC200799,APP100233,2025-10-21 04:31:06.270293,approved,536
CC200800,APP100364,2025-09-12 09:47:50.788481,approved,307
CC200801,APP100566,2025-10-11 11:53:29.934812,approved,682
CC200802,APP100963,2025-08-05 16:42:17.390237,denied,493
CC200803,APP100384,2025-12-11 07:13:30.504133,approved,721
CC200804,APP100442,2025-10-06 23:43:56.385201,denied,747
CC200805,APP100190,2025-09-24 13:45:19.159463,manual_review,704
CC200806,APP100696,2025-11-18 12:24:19.895555,denied,555
CC200807,APP100599,2025-12-12 14:44:16.967005,denied,467
CC200808,APP100676,2025-11-15 06:14:47.108222,approved,699
CC200809,APP100389,2025-11-02 15:25:04.900800,denied,687
CC200810,APP100087,2026-01-06 03:27:27.373439,denied,525
CC200811,APP100790,2025-12-20 19:02:17.203201,approved,569
CC200812,APP100633,2025-11-01 19:11:10.992639,approved,381
CC200813,APP100302,2025-10-20 02:18:28.658740,approved,732
CC200814,APP100817,2025-12-28 04:04:35.792140,approved,545
CC200815,APP100252,2025-08-05 19:18:31.266346,denied,829
CC200816,APP100730,2026-01-28 05:36:48.299941,approved,578
CC200817,APP100075,2025-11-01 10:35:27.289775,approved,591
CC200818,APP100084,2025-10-09 19:01:08.559639,manual_review,844
CC200819,APP100274,2025-12-11 06:30:39.888453,manual_review,575
CC200820,APP100157,2025-11-08 14:48:26.619754,denied,722
CC200821,APP100389,2025-10-31 23:12:55.557168,approved,492
CC200822,APP100728,2025-11-22 00:56:38.437647,approved,370
CC200823,APP100802,2025-08-07 01:41:19.332904,approved,486
CC200824,APP100649,2025-09-20 13:50:53.029053,denied,439
CC200825,APP100157,2025-10-10 05:44:38.978388,approved,596
CC200826,APP100757,2025-09-23 00:54:40.020419,approved,413
CC200827,APP100398,2025-12-28 06:46:27.730513,approved,766
CC200828,APP100324,2025-10-21 21:18:32.673834,approved,763
CC200829,APP100369,2025-10-14 17:35:34.791724,approved,578
CC200830,APP100109,2025-11-18 19:36:03.517708,denied,803
CC200831,APP100093,2025-08-08 00:52:41.090367,manual_review,492
CC200832,APP100005,2025-11-01 02:56:16.712071,denied,628
CC200833,APP100965,2025-08-24 04:07:48.563439,approved,319
CC200834,APP100315,2025-12-28 16:48:34.975973,approved,455
CC200835,APP100455,2025-10-20 02:41:55.521081,approved,350
CC200836,APP100368,2025-12-08 23:12:29.632437,approved,847
CC200837,APP100779,2025-08-18 19:45:56.609466,denied,322
CC200838,APP100276,2025-12-19 06:52:36.201088,denied,490
CC200839,APP100104,2026-01-17 13:30:44.255519,approved,404
CC200840,APP100135,2025-12-04 02:02:24.181312,approved,588
CC200841,APP100089,2025-08-22 21:30:51.383609,approved,575
CC200842,APP100191,2025-10-13 02:16:40.408720,approved,428
CC200843,APP100441,2025-10-19 23:06:42.966017,approved,748
CC200844,APP100459,2025-08-30 21:55:40.096614,approved,308
CC200845,APP100570,2025-11-14 14:49:59.299965,manual_review,538
CC200846,APP100568,2025-12-07 02:59:36.499231,approved,392
CC200847,APP100524,2025-09-04 03:43:54.238064,denied,454
CC200848,APP100417,2025-10-20 15:52:51.761894,approved,315
CC200849,APP100105,2025-09-13 00:21:48.278322,manual_review,805
CC200850,APP100026,2025-12-03 06:37:26.988633,denied,522
CC200851,APP100091,2026-01-11 22:01:45.971875,approved,650
CC200852,APP100362,2025-12-22 13:16:59.370430,denied,730
CC200853,APP100567,2025-12-08 04:20:33.944198,denied,619
CC200854,APP100095,2025-08-20 17:34:16.541563,denied,810
CC200855,APP100611,2025-08-19 00:09:08.531450,approved,680
CC200856,APP100612,2025-10-19 16:32:36.290390,manual_review,774
CC200857,APP100803,2025-10-03 18:45:28.823466,approved,332
CC200858,APP100332,2025-11-02 09:10:38.004917,approved,638
CC200859,APP100884,2025-10-07 16:07:47.441061,approved,382
CC200860,APP100394,2025-12-21 13:21:00.288543,denied,449
CC200861,APP100012,2025-10-31 03:31:08.579120,approved,357
CC200862,APP100298,2026-01-19 18:06:47.428035,approved,572
CC200863,APP100423,2025-10-06 16:14:41.410745,approved,701
CC200864,APP100397,2025-10-07 00:45:37.990430,denied,373
CC200865,APP100797,2025-12-17 08:38:15.323395,denied,781
CC200866,APP100086,2026-01-12 20:30:29.776603,approved,485
CC200867,APP100742,2025-11-10 01:12:38.918587,manual_review,496
CC200868,APP100922,2025-11-27 08:29:09.542755,manual_review,556
CC200869,APP100572,2025-08-25 14:47:46.563354,denied,690
CC200870,APP100926,2026-01-04 20:42:09.581414,denied,312
CC200871,APP100248,2025-08-30 21:52:32.278070,approved,424
CC200872,APP100585,2025-12-07 00:24:06.143315,approved,554
CC200873,APP100533,2025-10-14 04:52:21.894590,denied,694
CC200874,APP100173,2025-09-23 22:49:58.212515,approved,753
CC200875,APP100701,2025-12-17 10:16:19.002525,denied,553
CC200876,APP100389,2025-10-19 02:40:34.903208,approved,334
CC200877,APP100173,2025-11-21 06:24:56.822779,approved,503
CC200878,APP100142,2025-08-19 15:07:06.127051,approved,771
CC200879,APP100275,2025-08-22 05:01:03.635336,approved,396
CC200880,APP100308,2025-09-04 07:47:35.269850,approved,833
CC200881,APP100274,2025-11-20 13:13:35.070212,denied,513
CC200882,APP100504,2025-09-13 13:44:17.038037,approved,784
CC200883,APP100149,2025-10-21 09:21:57.517095,denied,698
CC200884,APP100064,2026-01-02 09:29:42.810527,approved,619
CC200885,APP100171,2025-11-06 00:06:04.034925,approved,630
CC200886,APP100445,2025-07-30 01:23:39.926178,approved,462
CC200887,APP100282,2026-01-07 10:00:57.949532,denied,343
CC200888,APP100431,2025-09-10 18:28:14.920860,approved,833
CC200889,APP100306,2025-11-14 08:24:57.732645,approved,425
CC200890,APP100495,2025-10-24 12:44:38.929095,denied,559
CC200891,APP100801,2025-10-12 11:13:42.351533,approved,792
CC200892,APP100078,2025-08-12 14:39:07.614356,manual_review,605
CC200893,APP100369,2025-11-16 10:03:03.213249,approved,503
CC200894,APP100257,2025-09-12 00:39:12.114263,manual_review,669
